AuthID,FieldID
A-15056,F-6
A-15057,F-1
A-15058,F-7
A-15059,F-10
A-15060,F-9
A-15061,F-3
A-15062,F-6
A-15063,F-6
A-15064,F-12
A-15065,F-12
A-15066,F-4
A-15067,F-11
A-15068,F-13
A-15069,F-5
A-1507,F-10
A-15070,F-2
A-15071,F-9
A-15072,F-0
A-15073,F-11
A-15074,F-6
A-15075,F-2
A-15076,F-6
A-15077,F-1
A-15078,F-0
A-15079,F-13
A-1508,F-4
A-15080,F-14
A-15081,F-4
A-15082,F-0
A-15082,F-7
A-15083,F-8
A-15083,F-12
A-15084,F-12
A-15085,F-8
A-15086,F-0
A-15087,F-2
A-15088,F-1
A-15088,F-13
A-15089,F-10
A-1509,F-2
A-15090,F-10
A-15091,F-4
A-15092,F-13
A-15093,F-10
A-15094,F-12
A-15095,F-8
A-15096,F-14
A-15097,F-9
A-15098,F-3
A-15099,F-0
A-151,F-8
A-1510,F-12
A-15100,F-7
A-15101,F-7
A-15101,F-13
A-15103,F-0
A-15104,F-9
A-15104,F-14
A-15105,F-5
A-15106,F-7
A-15108,F-2
A-15109,F-12
A-1511,F-12
A-15110,F-1
A-15112,F-7
A-15113,F-4
A-15114,F-2
A-15115,F-7
A-15116,F-6
A-15117,F-11
A-15119,F-14
A-1512,F-0
A-15120,F-4
A-15120,F-9
A-15121,F-9
A-15122,F-1
A-15123,F-12
A-15124,F-2
A-15125,F-6
A-15126,F-6
A-15127,F-5
A-15128,F-10
A-15129,F-1
A-1513,F-4
A-15130,F-6
A-15131,F-8
A-15132,F-11
A-15133,F-4
A-15134,F-13
A-15134,F-14
A-15135,F-5
A-15135,F-6
A-15136,F-8
A-15137,F-5
A-15138,F-1
A-15139,F-4
A-15140,F-6
A-15141,F-7
A-15142,F-14
A-15143,F-2
A-15144,F-2
A-15145,F-12
A-15146,F-5
A-15147,F-9
A-15148,F-4
A-15149,F-11
A-1515,F-14
A-15150,F-12
A-15151,F-14
A-15152,F-4
A-15153,F-11
A-15154,F-5
A-15155,F-12
A-15156,F-8
A-15157,F-11
A-15158,F-10
A-15159,F-13
A-1516,F-2
A-15161,F-7
A-15162,F-6
A-15163,F-3
A-15164,F-2
A-15165,F-9
A-15166,F-1
A-15167,F-4
A-15168,F-12
A-15169,F-1
A-15169,F-6
A-1517,F-1
A-1517,F-8
A-15170,F-13
A-15171,F-2
A-15172,F-2
A-15173,F-5
A-15174,F-7
A-15175,F-12
A-15176,F-2
A-15177,F-9
A-15178,F-8
A-15179,F-1
A-1518,F-10
A-15180,F-6
A-15181,F-5
A-15182,F-13
A-15183,F-11
A-15184,F-5
A-15185,F-2
A-15186,F-2
A-15186,F-8
A-15187,F-14
A-15188,F-11
A-15189,F-10
A-1519,F-7
A-15190,F-13
A-15191,F-4
A-15192,F-6
A-15193,F-0
A-15194,F-10
A-15195,F-1
A-15196,F-8
A-15197,F-1
A-15199,F-2
A-152,F-14
A-1520,F-12
A-15200,F-13
A-15201,F-8
A-15202,F-11
A-15203,F-14
A-15204,F-8
A-15205,F-2
A-15206,F-1
A-15207,F-3
A-15208,F-3
A-15209,F-9
A-15210,F-14
A-15211,F-14
A-15212,F-0
A-15213,F-4
A-15214,F-3
A-15215,F-10
A-15216,F-14
A-15217,F-0
A-15217,F-8
A-15218,F-12
A-15219,F-8
A-1522,F-0
A-15220,F-12
A-15222,F-11
A-15223,F-13
A-15224,F-1
A-15225,F-2
A-15226,F-8
A-15227,F-6
A-15228,F-0
A-1523,F-7
A-15230,F-6
A-15231,F-13
A-15232,F-0
A-15233,F-2
A-15234,F-12
A-15235,F-14
A-15236,F-10
A-15236,F-13
A-15237,F-12
A-15238,F-3
A-15239,F-4
A-1524,F-2
A-15240,F-8
A-15241,F-4
A-15242,F-4
A-15243,F-2
A-15244,F-7
A-15245,F-8
A-15245,F-13
A-15246,F-6
A-15247,F-4
A-15248,F-10
A-15249,F-2
A-1525,F-4
A-15250,F-14
A-15251,F-1
A-15252,F-13
A-15253,F-14
A-15254,F-0
A-15255,F-9
A-15256,F-7
A-15257,F-3
A-15258,F-5
A-15259,F-5
A-1526,F-0
A-1526,F-8
A-15260,F-2
A-15261,F-13
A-15262,F-13
A-15263,F-13
A-15264,F-0
A-15265,F-7
A-15266,F-2
A-15267,F-8
A-15268,F-1
A-15269,F-3
A-1527,F-13
A-15270,F-2
A-15270,F-12
A-15271,F-10
A-15272,F-14
A-15273,F-6
A-15274,F-5
A-15275,F-7
A-15276,F-11
A-15277,F-10
A-15278,F-14
A-15279,F-3
A-1528,F-9
A-15280,F-8
A-15281,F-8
A-15282,F-14
A-15283,F-9
A-15285,F-3
A-15286,F-1
A-15287,F-3
A-15288,F-3
A-15289,F-3
A-15289,F-4
A-1529,F-5
A-15290,F-14
A-15291,F-1
A-15292,F-7
A-15293,F-9
A-15294,F-2
A-15295,F-12
A-15296,F-8
A-15298,F-5
A-15299,F-6
A-153,F-0
A-1530,F-12
A-15300,F-0
A-15300,F-10
A-15301,F-0
A-15301,F-10
A-15302,F-1
A-15303,F-2
A-15304,F-2
A-15305,F-14
A-15306,F-10
A-15307,F-3
A-15308,F-9
A-15309,F-9
A-1531,F-9
A-15310,F-12
A-15311,F-3
A-15312,F-8
A-15313,F-6
A-15314,F-5
A-15315,F-4
A-15316,F-11
A-15317,F-0
A-15318,F-2
A-15319,F-2
A-1532,F-14
A-15320,F-10
A-15321,F-14
A-15322,F-12
A-15323,F-6
A-15324,F-1
A-15325,F-8
A-15326,F-0
A-15327,F-8
A-15328,F-4
A-15329,F-13
A-1533,F-14
A-15330,F-1
A-15331,F-14
A-15332,F-7
A-15333,F-8
A-15334,F-11
A-15335,F-2
A-15336,F-2
A-15337,F-10
A-15338,F-8
A-15339,F-1
A-1534,F-5
A-15340,F-6
A-15341,F-2
A-15342,F-10
A-15343,F-2
A-15344,F-11
A-15345,F-9
A-15346,F-6
A-15347,F-7
A-15348,F-8
A-15349,F-3
A-1535,F-10
A-15350,F-10
A-15351,F-11
A-15352,F-7
A-15353,F-7
A-15354,F-7
A-15355,F-3
A-15356,F-2
A-15357,F-4
A-15357,F-10
A-15358,F-6
A-15359,F-12
A-15360,F-6
A-15361,F-3
A-15362,F-2
A-15363,F-8
A-15364,F-1
A-15365,F-12
A-15366,F-10
A-15367,F-3
A-15368,F-8
A-15369,F-14
A-1537,F-12
A-15370,F-6
A-15371,F-8
A-15372,F-13
A-15373,F-1
A-15373,F-12
A-15374,F-13
A-15375,F-2
A-15376,F-2
A-15377,F-14
A-15378,F-9
A-15379,F-8
A-15379,F-10
A-1538,F-12
A-15380,F-7
A-15381,F-14
A-15382,F-12
A-15383,F-4
A-15384,F-3
A-15385,F-7
A-15386,F-5
A-15387,F-6
A-15388,F-0
A-15389,F-10
A-1539,F-11
A-15390,F-3
A-15391,F-0
A-15392,F-14
A-15393,F-10
A-15394,F-4
A-15395,F-6
A-15396,F-14
A-15397,F-2
A-15398,F-10
A-15399,F-11
A-154,F-4
A-1540,F-2
A-15400,F-4
A-15401,F-4
A-15402,F-12
A-15403,F-0
A-15404,F-7
A-15405,F-8
A-15406,F-14
A-15407,F-8
A-15408,F-11
A-15409,F-10
A-1541,F-14
A-15410,F-14
A-15411,F-2
A-15412,F-2
A-15413,F-2
A-15413,F-5
A-15414,F-1
A-15415,F-6
A-15417,F-7
A-15417,F-12
A-15418,F-13
A-15419,F-13
A-1542,F-7
A-15420,F-6
A-15421,F-2
A-15422,F-8
A-15424,F-10
A-15425,F-10
A-15426,F-11
A-15427,F-8
A-15428,F-2
A-15429,F-13
A-1543,F-7
A-15430,F-13
A-15431,F-2
A-15432,F-4
A-15433,F-4
A-15434,F-6
A-15435,F-4
A-15436,F-8
A-15437,F-2
A-15438,F-6
A-15439,F-1
A-1544,F-0
A-15440,F-2
A-15441,F-10
A-15442,F-13
A-15443,F-5
A-15444,F-10
A-15445,F-4
A-15445,F-10
A-15446,F-14
A-15447,F-14
A-15448,F-11
A-15449,F-2
A-1545,F-8
A-15450,F-8
A-15451,F-3
A-15452,F-2
A-15453,F-6
A-15454,F-13
A-15455,F-1
A-15457,F-10
A-15458,F-5
A-1546,F-7
A-15461,F-4
A-15462,F-4
A-15463,F-5
A-15464,F-13
A-15465,F-0
A-15466,F-9
A-15467,F-11
A-15468,F-0
A-15469,F-0
A-1547,F-11
A-15470,F-10
A-15471,F-4
A-15472,F-4
A-15473,F-11
A-15474,F-1
A-15475,F-7
A-15476,F-7
A-15477,F-5
A-15478,F-2
A-15479,F-7
A-1548,F-1
A-15480,F-12
A-15481,F-2
A-15482,F-1
A-15483,F-5
A-15484,F-2
A-15485,F-8
A-15486,F-12
A-15488,F-6
A-15489,F-5
A-1549,F-14
A-15490,F-2
A-15491,F-10
A-15492,F-10
A-15493,F-3
A-15494,F-0
A-15495,F-7
A-15496,F-2
A-15497,F-12
A-15498,F-8
A-15499,F-2
A-155,F-12
A-1550,F-1
A-15500,F-14
A-15501,F-2
A-15502,F-10
A-15503,F-7
A-15504,F-12
A-15505,F-10
A-15506,F-9
A-15507,F-9
A-15508,F-2
A-15509,F-10
A-1551,F-3
A-15510,F-14
A-15511,F-0
A-15512,F-7
A-15513,F-2
A-15514,F-12
A-15515,F-0
A-15516,F-0
A-15516,F-5
A-15517,F-3
A-15518,F-1
A-15519,F-7
A-1552,F-11
A-15520,F-10
A-15521,F-9
A-15522,F-11
A-15523,F-13
A-15524,F-11
A-15525,F-4
A-15526,F-10
A-15527,F-1
A-15528,F-9
A-1553,F-6
A-15530,F-0
A-15531,F-11
A-15532,F-7
A-15533,F-2
A-15533,F-4
A-15534,F-2
A-15534,F-13
A-15535,F-2
A-15536,F-2
A-15537,F-6
A-15538,F-0
A-15539,F-10
A-1554,F-6
A-15540,F-1
A-15541,F-14
A-15542,F-13
A-15543,F-12
A-15544,F-12
A-15545,F-2
A-15546,F-7
A-15547,F-12
A-15548,F-1
A-15549,F-10
A-15549,F-11
A-1555,F-3
A-15550,F-8
A-15551,F-1
A-15552,F-5
A-15553,F-11
A-15554,F-11
A-15555,F-4
A-15556,F-8
A-15557,F-4
A-15557,F-12
A-15558,F-2
A-15559,F-12
A-1556,F-8
A-15560,F-12
A-15561,F-10
A-15562,F-8
A-15563,F-6
A-15564,F-13
A-15565,F-5
A-15566,F-5
A-15567,F-9
A-15568,F-4
A-15569,F-8
A-1557,F-2
A-15570,F-1
A-15571,F-0
A-15572,F-7
A-15573,F-6
A-15574,F-0
A-15575,F-2
A-15576,F-9
A-15577,F-4
A-15578,F-2
A-1558,F-8
A-15580,F-14
A-15581,F-2
A-15582,F-3
A-15583,F-5
A-15584,F-8
A-15586,F-6
A-15587,F-10
A-15588,F-7
A-1559,F-4
A-15590,F-6
A-15590,F-10
A-15591,F-12
A-15592,F-10
A-15593,F-1
A-15593,F-6
A-15594,F-1
A-15595,F-12
A-15596,F-7
A-15597,F-7
A-15598,F-10
A-15599,F-4
A-15599,F-12
A-1560,F-4
A-15600,F-2
A-15601,F-7
A-15602,F-2
A-15603,F-7
A-15604,F-13
A-15605,F-2
A-15606,F-8
A-15607,F-0
A-15608,F-9
A-15609,F-4
A-1561,F-14
A-15610,F-10
A-15611,F-3
A-15612,F-11
A-15613,F-7
A-15614,F-1
A-15615,F-7
A-15616,F-1
A-15616,F-12
A-15617,F-9
A-15618,F-2
A-15619,F-0
A-1562,F-7
A-15620,F-0
A-15621,F-9
A-15622,F-11
A-15623,F-6
A-15625,F-6
A-15626,F-7
A-15627,F-6
A-15628,F-11
A-15629,F-7
A-1563,F-11
A-15630,F-0
A-15631,F-0
A-15632,F-6
A-15633,F-2
A-15634,F-14
A-15635,F-5
A-15636,F-5
A-15637,F-5
A-15638,F-7
A-15639,F-4
A-1564,F-13
A-15640,F-2
A-15641,F-2
A-15642,F-2
A-15643,F-2
A-15644,F-13
A-15645,F-8
A-15646,F-8
A-15647,F-14
A-15648,F-0
A-15649,F-7
A-15649,F-13
A-1565,F-12
A-15650,F-3
A-15651,F-2
A-15652,F-11
A-15653,F-2
A-15655,F-10
A-15657,F-7
A-15658,F-12
A-15659,F-8
A-1566,F-3
A-15660,F-0
A-15661,F-7
A-15662,F-2
A-15663,F-0
A-15664,F-3
A-15665,F-7
A-15666,F-7
A-15667,F-1
A-15667,F-11
A-15668,F-14
A-15669,F-0
A-1567,F-2
A-15670,F-1
A-15671,F-7
A-15672,F-13
A-15673,F-3
A-15674,F-3
A-15675,F-6
A-15676,F-7
A-15677,F-7
A-15678,F-3
A-15679,F-5
A-1568,F-3
A-15680,F-13
A-15681,F-12
A-15682,F-7
A-15683,F-2
A-15684,F-1
A-15685,F-2
A-15685,F-8
A-15686,F-6
A-15687,F-13
A-15688,F-6
A-15689,F-7
A-1569,F-14
A-15690,F-7
A-15691,F-4
A-15692,F-5
A-15693,F-12
A-15694,F-1
A-15696,F-2
A-15697,F-10
A-15698,F-5
A-15699,F-11
A-157,F-14
A-1570,F-10
A-15700,F-10
A-15701,F-7
A-15702,F-3
A-15703,F-14
A-15704,F-5
A-15705,F-6
A-15706,F-2
A-15706,F-3
A-15707,F-2
A-15708,F-10
A-15709,F-7
A-1571,F-7
A-15710,F-4
A-15711,F-13
A-15712,F-11
A-15713,F-5
A-15715,F-0
A-15717,F-10
A-15718,F-11
A-15719,F-9
A-1572,F-2
A-15720,F-12
A-15721,F-0
A-15721,F-2
A-15722,F-8
A-15723,F-0
A-15724,F-1
A-15725,F-6
A-15726,F-7
A-15727,F-2
A-15728,F-1
A-15729,F-2
A-1573,F-12
A-15730,F-11
A-15731,F-7
A-15732,F-6
A-15733,F-9
A-15734,F-6
A-15735,F-0
A-15736,F-13
A-15737,F-0
A-15738,F-7
A-15739,F-4
A-1574,F-4
A-15740,F-8
A-15741,F-14
A-15742,F-5
A-15743,F-4
A-15744,F-0
A-15745,F-5
A-15746,F-12
A-15747,F-0
A-15748,F-12
A-15749,F-0
A-1575,F-8
A-15750,F-10
A-15751,F-0
A-15752,F-11
A-15754,F-6
A-15756,F-8
A-15757,F-8
A-15758,F-12
A-15759,F-5
A-1576,F-12
A-15760,F-1
A-15761,F-0
A-15762,F-5
A-15763,F-4
A-15764,F-6
A-15765,F-1
A-15766,F-10
A-15767,F-2
A-15768,F-10
A-15769,F-5
A-1577,F-2
A-15770,F-13
A-15771,F-0
A-15772,F-12
A-15773,F-2
A-15774,F-9
A-15774,F-13
A-15775,F-1
A-15776,F-8
A-15777,F-6
A-15778,F-1
A-15779,F-13
A-1578,F-2
A-1578,F-4
A-15780,F-14
A-15781,F-2
A-15782,F-0
A-15783,F-10
A-15785,F-6
A-15785,F-12
A-15786,F-9
A-15787,F-1
A-15788,F-14
A-15789,F-6
A-1579,F-10
A-15790,F-10
A-15791,F-1
A-15792,F-0
A-15793,F-14
A-15794,F-6
A-15795,F-7
A-15796,F-6
A-15798,F-6
A-15799,F-8
A-158,F-9
A-1580,F-5
A-15800,F-13
A-15801,F-3
A-15802,F-2
A-15803,F-4
A-15803,F-10
A-15804,F-5
A-15805,F-0
A-15806,F-0
A-15807,F-13
A-15808,F-12
A-15809,F-13
A-15809,F-14
A-1581,F-2
A-15810,F-2
A-15811,F-8
A-15812,F-5
A-15813,F-2
A-15814,F-12
A-15816,F-11
A-15817,F-14
A-15818,F-6
A-15819,F-12
A-1582,F-6
A-15820,F-14
A-15821,F-2
A-15822,F-8
A-15823,F-2
A-15824,F-10
A-15825,F-13
A-15826,F-14
A-15827,F-4
A-15828,F-8
A-15829,F-10
A-1583,F-3
A-15830,F-13
A-15831,F-3
A-15832,F-14
A-15833,F-10
A-15834,F-14
A-15835,F-0
A-15837,F-14
A-15838,F-5
A-15839,F-7
A-15841,F-12
A-15842,F-9
A-15843,F-13
A-15844,F-2
A-15845,F-0
A-15846,F-0
A-15847,F-7
A-15848,F-2
A-15849,F-10
A-1585,F-7
A-15850,F-6
A-15851,F-13
A-15852,F-10
A-15853,F-13
A-15854,F-13
A-15855,F-7
A-15856,F-4
A-15857,F-2
A-15858,F-11
A-15859,F-2
A-15859,F-14
A-1586,F-12
A-1586,F-13
A-15860,F-2
A-15861,F-3
A-15862,F-12
A-15864,F-2
A-15865,F-10
A-15866,F-11
A-15867,F-2
A-15868,F-14
A-15869,F-12
A-1587,F-2
A-15870,F-6
A-15871,F-8
A-15872,F-8
A-15873,F-7
A-15875,F-0
A-15876,F-7
A-15877,F-12
A-15878,F-14
A-15879,F-10
A-15880,F-10
A-15881,F-7
A-15882,F-7
A-15884,F-4
A-15885,F-2
A-15886,F-10
A-15887,F-8
A-15887,F-9
A-15888,F-12
A-15889,F-5
A-1589,F-9
A-15890,F-5
A-15891,F-12
A-15892,F-2
A-15893,F-3
A-15894,F-1
A-15894,F-14
A-15895,F-10
A-15896,F-5
A-15897,F-7
A-15898,F-13
A-15899,F-6
A-159,F-5
A-1590,F-5
A-15900,F-9
A-15901,F-12
A-15902,F-7
A-15903,F-2
A-15903,F-3
A-15903,F-6
A-15904,F-2
A-15904,F-11
A-15905,F-7
A-15906,F-5
A-15907,F-11
A-15908,F-9
A-15909,F-9
A-1591,F-4
A-15910,F-13
A-15911,F-5
A-15912,F-4
A-15913,F-6
A-15914,F-2
A-15915,F-9
A-15916,F-11
A-15917,F-10
A-15918,F-9
A-15919,F-13
A-1592,F-7
A-15921,F-12
A-15922,F-6
A-15923,F-9
A-15924,F-1
A-15925,F-1
A-15926,F-0
A-15927,F-6
A-15928,F-9
A-15929,F-11
A-1593,F-3
A-15930,F-7
A-15931,F-4
A-15932,F-6
A-15933,F-1
A-15933,F-6
A-15934,F-1
A-15936,F-3
A-15937,F-14
A-15938,F-5
A-15939,F-13
A-1594,F-10
A-15940,F-2
A-15941,F-5
A-15942,F-2
A-15943,F-2
A-15944,F-11
A-15945,F-14
A-15946,F-4
A-15947,F-11
A-15948,F-9
A-15949,F-8
A-1595,F-11
A-15950,F-6
A-15951,F-13
A-15952,F-0
A-15953,F-3
A-15954,F-6
A-15954,F-14
A-15955,F-10
A-15956,F-8
A-15957,F-12
A-15958,F-0
A-15959,F-7
A-1596,F-14
A-15960,F-0
A-15961,F-10
A-15961,F-12
A-15962,F-11
A-15963,F-11
A-15963,F-13
A-15964,F-12
A-15965,F-1
A-15966,F-7
A-15967,F-13
A-15968,F-11
A-15969,F-2
A-1597,F-7
A-15970,F-6
A-15970,F-8
A-15971,F-6
A-15972,F-10
A-15973,F-1
A-15974,F-10
A-15975,F-4
A-15976,F-2
A-15977,F-3
A-15978,F-1
A-15979,F-7
A-1598,F-5
A-15980,F-2
A-15981,F-2
A-15982,F-8
A-15983,F-10
A-15984,F-7
A-15985,F-11
A-15986,F-12
A-15987,F-2
A-15988,F-10
A-15989,F-5
A-15989,F-6
A-1599,F-2
A-15990,F-4
A-15991,F-3
A-15992,F-7
A-15993,F-13
A-15994,F-1
A-15995,F-10
A-15996,F-7
A-15997,F-13
A-15998,F-7
A-15999,F-11
A-16,F-10
A-160,F-4
A-160,F-5
A-1600,F-14
A-16000,F-2
A-16001,F-9
A-16002,F-2
A-16003,F-7
A-16004,F-6
A-16005,F-0
A-16005,F-14
A-16006,F-10
A-16007,F-2
A-16008,F-1
A-16009,F-4
A-1601,F-5
A-16010,F-13
A-16011,F-12
A-16012,F-0
A-16013,F-9
A-16014,F-1
A-16015,F-5
A-16016,F-7
A-16017,F-2
A-16018,F-9
A-16018,F-12
A-16019,F-1
A-16020,F-8
A-16021,F-2
A-16022,F-2
A-16023,F-6
A-16024,F-8
A-16025,F-7
A-16026,F-8
A-16027,F-4
A-16028,F-4
A-16029,F-6
A-1603,F-14
A-16031,F-10
A-16032,F-13
A-16033,F-4
A-16034,F-2
A-16035,F-0
A-16036,F-13
A-16037,F-2
A-16038,F-2
A-16039,F-11
A-1604,F-9
A-16040,F-0
A-16041,F-10
A-16042,F-8
A-16042,F-14
A-16043,F-3
A-16044,F-1
A-16045,F-14
A-16046,F-11
A-16047,F-11
A-16048,F-0
A-16049,F-1
A-1605,F-1
A-16050,F-12
A-16051,F-3
A-16052,F-6
A-16053,F-14
A-16054,F-5
A-16055,F-14
A-16056,F-2
A-16057,F-5
A-16058,F-8
A-16059,F-11
A-1606,F-10
A-16060,F-4
A-16062,F-4
A-16063,F-6
A-16064,F-8
A-16065,F-6
A-16066,F-13
A-16067,F-10
A-16068,F-11
A-16069,F-14
A-1607,F-2
A-16070,F-9
A-16071,F-2
A-16072,F-12
A-16073,F-12
A-16074,F-5
A-16075,F-10
A-16076,F-8
A-16077,F-12
A-16078,F-8
A-16079,F-7
A-1608,F-14
A-16080,F-4
A-16081,F-8
A-16083,F-9
A-16084,F-8
A-16085,F-4
A-16086,F-10
A-16087,F-10
A-16088,F-2
A-16089,F-13
A-1609,F-14
A-16090,F-2
A-16091,F-11
A-16092,F-14
A-16093,F-14
A-16094,F-1
A-16095,F-7
A-16096,F-1
A-16097,F-4
A-16098,F-0
A-16099,F-7
A-161,F-1
A-1610,F-2
A-16100,F-8
A-16101,F-2
A-16102,F-8
A-16103,F-11
A-16104,F-8
A-16105,F-10
A-16106,F-11
A-16107,F-8
A-16108,F-2
A-16108,F-3
A-16109,F-4
A-1611,F-3
A-16110,F-8
A-16111,F-10
A-16112,F-7
A-16113,F-5
A-16114,F-11
A-16115,F-14
A-16116,F-14
A-16117,F-13
A-16118,F-7
A-16118,F-9
A-16119,F-7
A-1612,F-14
A-16120,F-3
A-16121,F-5
A-16122,F-6
A-16123,F-8
A-16124,F-12
A-16125,F-6
A-16126,F-2
A-16127,F-4
A-16128,F-8
A-16129,F-13
A-1613,F-8
A-16130,F-7
A-16131,F-8
A-16132,F-11
A-16133,F-13
A-16134,F-11
A-16135,F-2
A-16136,F-5
A-16137,F-4
A-16138,F-10
A-16139,F-5
A-1614,F-14
A-16140,F-14
A-16141,F-2
A-16142,F-14
A-16143,F-0
A-16144,F-2
A-16145,F-2
A-16146,F-12
A-16147,F-7
A-16148,F-7
A-16149,F-14
A-1615,F-14
A-16150,F-1
A-16152,F-9
A-16153,F-9
A-16154,F-13
A-16156,F-10
A-16157,F-0
A-16158,F-10
A-16159,F-10
A-1616,F-3
A-16160,F-1
A-16161,F-11
A-16162,F-11
A-16163,F-0
A-16164,F-0
A-16165,F-9
A-16165,F-11
A-16166,F-13
A-16167,F-3
A-16167,F-10
A-16168,F-2
A-16168,F-13
A-16169,F-12
A-1617,F-9
A-16170,F-0
A-16171,F-2
A-16172,F-8
A-16173,F-3
A-16174,F-0
A-16175,F-3
A-16176,F-8
A-16177,F-9
A-16178,F-2
A-16179,F-0
A-1618,F-4
A-16180,F-12
A-16181,F-8
A-16182,F-7
A-16183,F-2
A-16184,F-9
A-16185,F-8
A-16186,F-13
A-16187,F-10
A-16188,F-1
A-16189,F-8
A-1619,F-10
A-16190,F-5
A-16191,F-10
A-16192,F-11
A-16193,F-1
A-16194,F-12
A-16195,F-2
A-16196,F-10
A-16197,F-10
A-16198,F-2
A-16198,F-4
A-16199,F-6
A-162,F-5
A-1620,F-7
A-16200,F-7
A-16201,F-2
A-16201,F-9
A-16202,F-4
A-16203,F-5
A-16204,F-0
A-16205,F-13
A-16206,F-10
A-16207,F-13
A-16208,F-12
A-16209,F-12
A-1621,F-5
A-16210,F-5
A-16211,F-7
A-16212,F-11
A-16213,F-14
A-16214,F-8
A-16215,F-7
A-16216,F-13
A-16217,F-8
A-16218,F-0
A-16219,F-8
A-1622,F-2
A-16220,F-2
A-16221,F-6
A-16222,F-12
A-16223,F-10
A-16224,F-10
A-16225,F-0
A-16226,F-6
A-16227,F-10
A-16228,F-5
A-16229,F-0
A-1623,F-9
A-16230,F-5
A-16231,F-13
A-16232,F-4
A-16233,F-2
A-16234,F-12
A-16235,F-1
A-16235,F-6
A-16237,F-1
A-16239,F-6
A-1624,F-5
A-16240,F-8
A-16242,F-2
A-16243,F-2
A-16244,F-0
A-16245,F-13
A-16246,F-13
A-16247,F-5
A-16248,F-4
A-16249,F-2
A-1625,F-6
A-16250,F-11
A-16251,F-3
A-16252,F-2
A-16253,F-6
A-16255,F-14
A-16256,F-1
A-16257,F-9
A-16257,F-14
A-16258,F-13
A-16259,F-4
A-1626,F-6
A-16260,F-7
A-16261,F-12
A-16262,F-10
A-16263,F-6
A-16265,F-2
A-16266,F-13
A-16267,F-2
A-16267,F-6
A-16268,F-4
A-16269,F-6
A-1627,F-2
A-16270,F-8
A-16270,F-11
A-16271,F-2
A-16272,F-10
A-16273,F-6
A-16274,F-9
A-16275,F-6
A-16276,F-0
A-16277,F-2
A-16278,F-14
A-16279,F-7
A-1628,F-12
A-1628,F-14
A-16280,F-10
A-16281,F-1
A-16282,F-6
A-16283,F-7
A-16284,F-8
A-16285,F-12
A-16286,F-10
A-16287,F-14
A-16289,F-6
A-1629,F-3
A-16290,F-7
A-16291,F-1
A-16292,F-6
A-16293,F-5
A-16293,F-8
A-16294,F-3
A-16295,F-1
A-16295,F-14
A-16296,F-0
A-16297,F-2
A-16298,F-14
A-16299,F-6
A-16299,F-14
A-163,F-4
A-1630,F-5
A-16300,F-8
A-16301,F-4
A-16302,F-2
A-16303,F-2
A-16304,F-14
A-16305,F-3
A-16306,F-2
A-16307,F-0
A-16308,F-14
A-16309,F-7
A-1631,F-8
A-16310,F-0
A-16311,F-8
A-16313,F-3
A-16314,F-5
A-16315,F-4
A-16316,F-0
A-16317,F-10
A-16318,F-2
A-16319,F-10
A-1632,F-2
A-16320,F-6
A-16321,F-2
A-16323,F-14
A-16324,F-11
A-16325,F-6
A-16326,F-7
A-16327,F-11
A-16328,F-5
A-16329,F-13
A-1633,F-8
A-16331,F-12
A-16332,F-12
A-16333,F-14
A-16334,F-9
A-16335,F-0
A-16335,F-1
A-16336,F-0
A-16337,F-13
A-16338,F-12
A-16339,F-6
A-16339,F-12
A-1634,F-12
A-16340,F-2
A-16341,F-3
A-16342,F-2
A-16343,F-5
A-16344,F-7
A-16345,F-6
A-16346,F-3
A-16347,F-10
A-16348,F-8
A-16349,F-7
A-1635,F-4
A-1635,F-10
A-16350,F-2
A-16351,F-10
A-16352,F-0
A-16353,F-5
A-16354,F-0
A-16355,F-4
A-16356,F-13
A-16357,F-6
A-16358,F-8
A-16359,F-7
A-1636,F-7
A-16360,F-10
A-16361,F-2
A-16362,F-5
A-16363,F-0
A-16364,F-2
A-16365,F-7
A-16366,F-2
A-16367,F-2
A-16367,F-14
A-16368,F-7
A-16369,F-6
A-16370,F-0
A-16371,F-11
A-16372,F-0
A-16372,F-7
A-16373,F-0
A-16374,F-1
A-16375,F-1
A-16375,F-14
A-16376,F-9
A-16377,F-14
A-16378,F-10
A-16379,F-10
A-1638,F-13
A-16380,F-7
A-16381,F-4
A-16382,F-9
A-16383,F-12
A-16384,F-5
A-16385,F-4
A-16386,F-2
A-16387,F-7
A-16389,F-14
A-1639,F-4
A-1639,F-12
A-16390,F-10
A-16391,F-10
A-16392,F-7
A-16393,F-8
A-16394,F-11
A-16395,F-0
A-16396,F-11
A-16397,F-9
A-16398,F-3
A-16399,F-1
A-1640,F-1
A-16400,F-11
A-16401,F-2
A-16402,F-3
A-16403,F-13
A-16404,F-2
A-16405,F-2
A-16406,F-10
A-16407,F-3
A-16407,F-12
A-16408,F-6
A-16409,F-2
A-1641,F-7
A-16410,F-6
A-16411,F-1
A-16412,F-3
A-16413,F-6
A-16414,F-12
A-16415,F-7
A-16416,F-12
A-16417,F-14
A-16418,F-13
A-16419,F-0
A-16419,F-7
A-1642,F-2
A-16420,F-2
A-16421,F-10
A-16422,F-7
A-16423,F-9
A-16424,F-2
A-16425,F-10
A-16426,F-4
A-16427,F-9
A-16428,F-8
A-16428,F-11
A-16429,F-8
A-1643,F-14
A-16430,F-13
A-16431,F-13
A-16432,F-4
A-16433,F-12
A-16435,F-11
A-16436,F-5
