PaperID,AuthID
E14-1050,A-2966
E14-1051,A-18812
E14-1051,A-12296
E14-1052,A-466
E14-1052,A-15387
E14-1053,A-10944
E14-1053,A-10408
E14-1054,A-13756
E14-1055,A-8625
E14-1055,A-7517
E14-1055,A-12286
E14-1056,A-4906
E14-1056,A-1450
E14-1056,A-2966
E14-1057,A-18507
E14-1057,A-8447
E14-1057,A-1075
E14-1057,A-14841
E14-1058,A-16808
E14-1058,A-11783
E14-1058,A-18813
E14-1059,A-11326
E14-1059,A-18782
E14-1059,A-12996
E14-1060,A-15898
E14-1060,A-10617
E14-1060,A-6820
E14-1061,A-1725
E14-1061,A-9452
E14-1061,A-2587
E14-1061,A-8004
E14-1062,A-1352
E14-1062,A-18122
E14-1062,A-9119
E14-1062,A-12525
E14-1063,A-3453
E14-1063,A-9274
E14-1064,A-12673
E14-1064,A-12000
E14-1065,A-11429
E14-1065,A-16156
E14-1065,A-10671
E14-1066,A-6917
E14-1066,A-11330
E14-1066,A-17346
E14-1066,A-587
E14-1067,A-7633
E14-1067,A-6200
E14-1068,A-18112
E14-1068,A-228
E14-1069,A-12237
E14-1069,A-18814
E14-1070,A-15966
E14-1070,A-7285
E14-1070,A-14287
E14-1071,A-11050
E14-1071,A-2467
E14-1071,A-9736
E14-1072,A-643
E14-1072,A-12764
E14-1073,A-960
E14-1073,A-17820
E14-1073,A-54
E14-1074,A-15017
E14-1074,A-12256
E14-1074,A-4870
E14-1074,A-14661
E14-1074,A-6090
E14-1075,A-15025
E14-1075,A-6200
E14-1076,A-13847
E14-1076,A-2785
E14-1077,A-12655
E14-1077,A-10408
E14-1078,A-5620
E14-1078,A-17263
E14-1078,A-18815
E14-2001,A-12558
E14-2002,A-12792
E14-2002,A-14389
E14-2002,A-10283
E14-2003,A-4600
E14-2003,A-18816
E14-2003,A-14007
E14-2003,A-6718
E14-2003,A-6783
E14-2003,A-17570
E14-2003,A-18817
E14-2003,A-17753
E14-2003,A-13264
E14-2003,A-18818
E14-2004,A-6718
E14-2004,A-6783
E14-2005,A-13186
E14-2005,A-15726
E14-2005,A-17310
E14-2005,A-15657
E14-2006,A-7114
E14-2006,A-9164
E14-2006,A-18819
E14-2006,A-6700
E14-2007,A-7247
E14-2007,A-9838
E14-2007,A-7542
E14-2007,A-4348
E14-2007,A-18820
E14-2007,A-9845
E14-2007,A-18821
E14-2007,A-15146
E14-2007,A-15036
E14-2007,A-15089
E14-2007,A-18822
E14-2007,A-18823
E14-2007,A-15520
E14-2007,A-18824
E14-2007,A-5122
E14-2008,A-15194
E14-2008,A-1157
E14-2008,A-16807
E14-2009,A-8904
E14-2009,A-18825
E14-2009,A-13306
E14-2010,A-15266
E14-2010,A-17610
E14-2010,A-18826
E14-2011,A-2544
E14-2011,A-1018
E14-2011,A-15782
E14-2012,A-18823
E14-2012,A-4348
E14-2013,A-18545
E14-2013,A-3054
E14-2013,A-14687
E14-2014,A-18827
E14-2014,A-8999
E14-2014,A-18828
E14-2014,A-10401
E14-2014,A-18829
E14-2015,A-11081
E14-2015,A-14881
E14-2015,A-18830
E14-2015,A-18831
E14-2015,A-3461
E14-2016,A-8307
E14-2016,A-338
E14-2016,A-18832
E14-2017,A-17824
E14-2017,A-18592
E14-2017,A-11962
E14-2017,A-9306
E14-2018,A-12623
E14-2018,A-14455
E14-2019,A-6666
E14-2019,A-972
E14-2020,A-75
E14-2020,A-6135
E14-2020,A-8545
E14-2020,A-13057
E14-2020,A-9621
E14-2020,A-16472
E14-2020,A-10390
E14-2020,A-11319
E14-2020,A-629
E14-2021,A-18833
E14-2021,A-14906
E14-2022,A-18834
E14-2022,A-6283
E14-2022,A-18835
E14-2022,A-18836
E14-2023,A-2467
E14-2023,A-1089
E14-2023,A-2173
E14-2023,A-11526
E14-2023,A-9736
E14-2024,A-18837
E14-2025,A-4851
E14-2025,A-12610
E14-2025,A-8307
E14-2025,A-8336
E14-2026,A-7623
E14-2026,A-398
E14-2026,A-10423
E14-3001,A-3088
E14-3002,A-14372
E14-3003,A-4134
E14-3004,A-7885
E14-3005,A-5085
E14-3006,A-8807
E14-3006,A-10408
E14-3007,A-10258
E14-3007,A-13457
E14-3008,A-14790
E14-3009,A-13962
E14-3010,A-8629
E14-3010,A-740
E14-3011,A-16192
E14-3012,A-13916
E14-3012,A-8549
E14-3012,A-5267
E14-3013,A-6207
E14-3013,A-15082
E14-4001,A-12330
E14-4001,A-6810
E14-4002,A-17382
E14-4002,A-6810
E14-4002,A-16346
E14-4002,A-4969
E14-4003,A-6935
E14-4003,A-15546
E14-4003,A-5077
E14-4003,A-12255
E14-4003,A-1546
E14-4003,A-6338
E14-4003,A-13768
E14-4003,A-15139
E14-4004,A-15402
E14-4004,A-12406
E14-4004,A-1573
E14-4004,A-17471
E14-4005,A-11432
E14-4005,A-4963
E14-4006,A-454
E14-4006,A-2608
E14-4007,A-10951
E14-4007,A-14705
E14-4008,A-12735
E14-4008,A-17687
E14-4008,A-4881
E14-4008,A-13310
E14-4009,A-8695
E14-4009,A-4493
E14-4009,A-16406
E14-4010,A-6606
E14-4010,A-9535
E14-4011,A-16707
E14-4011,A-18436
E14-4011,A-17013
E14-4012,A-6102
E14-4012,A-8939
E14-4012,A-18191
E14-4013,A-17471
E14-4013,A-10411
E14-4013,A-1573
E14-4014,A-8307
E14-4014,A-4851
E14-4015,A-11104
E14-4015,A-8344
E14-4015,A-6700
E14-4015,A-9248
E14-4016,A-9669
E14-4017,A-11104
E14-4017,A-15287
E14-4017,A-9164
E14-4017,A-6700
E14-4018,A-18821
E14-4018,A-4348
E14-4019,A-13895
E14-4019,A-9971
E14-4020,A-14230
E14-4020,A-2467
E14-4020,A-9736
E14-4021,A-6746
E14-4022,A-5479
E14-4022,A-6123
E14-4022,A-13207
E14-4022,A-11978
E14-4023,A-516
E14-4023,A-11050
E14-4023,A-13069
E14-4024,A-18838
E14-4025,A-14150
E14-4025,A-9573
E14-4025,A-9304
E14-4025,A-16172
E14-4025,A-12670
E14-4026,A-5049
E14-4026,A-18839
E14-4026,A-8593
E14-4026,A-16740
E14-4027,A-7108
E14-4027,A-11444
E14-4027,A-10460
E14-4028,A-1713
E14-4028,A-18840
E14-4029,A-1853
E14-4029,A-4387
E14-4029,A-15004
E14-4029,A-15036
E14-4030,A-7244
E14-4030,A-5818
E14-4030,A-6484
E14-4031,A-8615
E14-4031,A-16731
E14-4031,A-587
E14-4032,A-10093
E14-4032,A-7716
E14-4032,A-177
E14-4033,A-16071
E14-4033,A-5023
E14-4034,A-698
E14-4034,A-13665
E14-4034,A-16807
E14-4035,A-9382
E14-4035,A-1634
E14-4035,A-5975
E14-4036,A-11794
E14-4036,A-18621
E14-4036,A-18557
E14-4036,A-4006
E14-4036,A-14766
E14-4037,A-12431
E14-4037,A-5818
E14-4037,A-6484
E14-4038,A-17608
E14-4038,A-18841
E14-4039,A-2690
E14-4039,A-16957
E14-4040,A-7794
E14-4040,A-3820
E14-4041,A-1010
E14-4041,A-4870
E14-4041,A-6090
E14-4042,A-15524
E14-4042,A-10289
E14-4042,A-2966
E14-4043,A-18837
E14-4044,A-13745
E14-4044,A-1075
E14-4045,A-374
E14-4046,A-16528
E83-1001,A-13480
E83-1002,A-799
E83-1003,A-22
E83-1004,A-18323
E83-1004,A-5979
E83-1005,A-6666
E83-1006,A-6752
E83-1006,A-9150
E83-1006,A-4624
E83-1007,A-10216
E83-1008,A-17885
E83-1008,A-18162
E83-1008,A-14197
E83-1008,A-556
E83-1009,A-17723
E83-1009,A-9645
E83-1010,A-3868
E83-1010,A-16433
E83-1011,A-4613
E83-1012,A-11079
E83-1013,A-17247
E83-1014,A-17026
E83-1015,A-1281
E83-1016,A-1774
E83-1016,A-174
E83-1017,A-7077
E83-1018,A-18254
E83-1018,A-5080
E83-1018,A-2118
E83-1019,A-17434
E83-1019,A-15980
E83-1020,A-12090
E83-1020,A-17354
E83-1021,A-8140
E83-1021,A-17555
E83-1022,A-3190
E83-1022,A-7729
E83-1023,A-18070
E83-1024,A-13111
E83-1025,A-10844
E83-1025,A-2008
E83-1026,A-15601
E83-1026,A-7802
E83-1026,A-10514
E83-1026,A-8509
E83-1026,A-13437
E83-1027,A-15555
E83-1028,A-7023
E83-1029,A-11851
E83-1029,A-12442
E83-1030,A-10659
E83-1031,A-17950
E83-1031,A-18316
E83-1032,A-8714
E83-1032,A-13966
E83-1032,A-5268
E83-1032,A-17470
E85-1001,A-1539
E85-1002,A-17858
E85-1003,A-6292
E85-1004,A-9644
E85-1005,A-6902
E85-1005,A-7947
E85-1005,A-12219
E85-1006,A-5471
E85-1007,A-6437
E85-1008,A-8263
E85-1009,A-2327
E85-1009,A-2635
E85-1010,A-168
E85-1011,A-16557
E85-1011,A-7045
E85-1011,A-18190
E85-1012,A-12013
E85-1013,A-13755
E85-1014,A-13111
E85-1015,A-18162
E85-1015,A-17885
E85-1015,A-14197
E85-1016,A-678
E85-1016,A-4983
E85-1017,A-8050
E85-1018,A-12083
E85-1019,A-1617
E85-1020,A-6666
E85-1021,A-1608
E85-1022,A-3996
E85-1022,A-12456
E85-1023,A-13940
E85-1024,A-9346
E85-1024,A-2511
E85-1025,A-11552
E85-1025,A-10399
E85-1025,A-14998
E85-1026,A-11079
E85-1027,A-1873
E85-1027,A-8207
E85-1028,A-3773
E85-1029,A-15205
E85-1029,A-3644
E85-1029,A-6732
E85-1030,A-17991
E85-1030,A-5072
E85-1030,A-7557
E85-1030,A-7305
E85-1030,A-3726
E85-1031,A-5939
E85-1032,A-4950
E85-1032,A-15135
E85-1033,A-17420
E85-1033,A-16001
E85-1033,A-5107
E85-1033,A-11706
E85-1034,A-6404
E85-1035,A-7714
E85-1036,A-12013
E85-1036,A-1689
E85-1036,A-7948
E85-1037,A-15641
E85-1038,A-2118
E85-1038,A-9131
E85-1039,A-18323
E85-1039,A-5979
E85-1040,A-6362
E85-1041,A-6239
E85-1041,A-735
E87-1001,A-14870
E87-1002,A-13500
E87-1003,A-11533
E87-1003,A-4684
E87-1003,A-1617
E87-1003,A-9810
E87-1004,A-17895
E87-1004,A-3992
E87-1005,A-2400
E87-1005,A-15027
E87-1006,A-10323
E87-1007,A-18496
E87-1008,A-6578
E87-1009,A-9654
E87-1009,A-5944
E87-1009,A-8041
E87-1009,A-7689
E87-1010,A-18496
E87-1010,A-4483
E87-1011,A-10399
E87-1011,A-14864
E87-1011,A-14998
E87-1012,A-16757
E87-1013,A-5839
E87-1013,A-12013
E87-1013,A-1689
E87-1014,A-3078
E87-1014,A-9658
E87-1014,A-4581
E87-1014,A-13569
E87-1015,A-10800
E87-1016,A-4581
E87-1017,A-17099
E87-1017,A-214
E87-1017,A-17427
E87-1017,A-7014
E87-1017,A-9973
E87-1017,A-10680
E87-1018,A-5979
E87-1018,A-17182
E87-1019,A-18323
E87-1019,A-12153
E87-1020,A-9328
E87-1021,A-12287
E87-1022,A-18466
E87-1022,A-3494
E87-1022,A-11820
E87-1023,A-7640
E87-1023,A-9432
E87-1023,A-7947
E87-1023,A-12382
E87-1023,A-15821
E87-1024,A-2226
E87-1025,A-17858
E87-1026,A-4495
E87-1027,A-11286
E87-1028,A-6735
E87-1029,A-1386
E87-1029,A-2203
E87-1029,A-7087
E87-1029,A-190
E87-1030,A-15653
E87-1031,A-17542
E87-1031,A-11702
E87-1031,A-11359
E87-1031,A-14611
E87-1032,A-14181
E87-1033,A-6996
E87-1033,A-786
E87-1033,A-16433
E87-1033,A-3868
E87-1034,A-12976
E87-1034,A-4287
E87-1034,A-11068
E87-1035,A-14998
E87-1036,A-18179
E87-1036,A-17885
E87-1036,A-18162
E87-1036,A-556
E87-1037,A-1537
E87-1038,A-18254
E87-1039,A-16949
E87-1040,A-8191
E87-1040,A-13189
E87-1041,A-14840
E87-1041,A-13732
E87-1042,A-5222
E87-1043,A-6902
E87-1044,A-2193
E87-1044,A-18288
E87-1044,A-920
E87-1044,A-3802
E87-1045,A-11356
E87-1046,A-10967
E87-1047,A-1250
E87-1048,A-4681
E87-1049,A-1617
E87-1050,A-16442
E89-1000,A-8207
E89-1001,A-15559
E89-1001,A-4120
E89-1002,A-754
E89-1002,A-15827
E89-1003,A-1372
E89-1004,A-5013
E89-1004,A-760
E89-1005,A-6677
E89-1006,A-3134
E89-1006,A-10987
E89-1007,A-4684
E89-1008,A-9902
E89-1009,A-12091
E89-1009,A-13945
E89-1010,A-3907
E89-1010,A-227
E89-1010,A-12099
E89-1011,A-2289
E89-1012,A-16694
E89-1013,A-11559
E89-1013,A-1133
E89-1013,A-6331
E89-1014,A-13337
E89-1015,A-10854
E89-1016,A-11602
E89-1016,A-6278
E89-1017,A-12013
E89-1017,A-5186
E89-1017,A-7948
E89-1018,A-4464
E89-1018,A-4757
E89-1019,A-14864
E89-1020,A-738
E89-1021,A-11359
E89-1021,A-11127
E89-1022,A-3046
E89-1022,A-443
E89-1022,A-7621
E89-1022,A-11400
E89-1023,A-10976
E89-1024,A-3970
E89-1024,A-9902
E89-1024,A-10742
E89-1024,A-13337
E89-1024,A-12871
E89-1025,A-8036
E89-1025,A-15993
E89-1026,A-15899
E89-1027,A-4681
E89-1028,A-3160
E89-1029,A-8263
E89-1030,A-11942
E89-1031,A-14542
E89-1032,A-9902
E89-1032,A-13337
E89-1032,A-12871
E89-1033,A-1537
E89-1034,A-2203
E89-1034,A-13262
E89-1035,A-15741
E89-1035,A-11291
E89-1035,A-14998
E89-1036,A-3298
E89-1036,A-780
E89-1036,A-2941
E89-1037,A-1683
E89-1037,A-1224
E89-1037,A-155
E89-1037,A-18324
E89-1038,A-10353
E89-1038,A-3683
E89-1038,A-5581
E89-1038,A-14509
E89-1039,A-664
E89-1039,A-5700
E89-1040,A-6191
E89-1040,A-9908
E89-1040,A-12382
E89-1040,A-9432
E89-1040,A-9390
E89-1040,A-7947
E89-1041,A-14338
E89-1042,A-11286
E91-1001,A-12693
E91-1002,A-1617
E91-1003,A-18316
E91-1003,A-13765
E91-1003,A-2101
E91-1003,A-11055
E91-1004,A-6554
E91-1004,A-12093
E91-1005,A-5888
E91-1005,A-12497
E91-1005,A-4545
E91-1006,A-14992
E91-1006,A-12817
E91-1007,A-6298
E91-1008,A-11192
E91-1009,A-6742
E91-1010,A-11203
E91-1011,A-16694
E91-1012,A-18
E91-1013,A-5582
E91-1014,A-14880
E91-1015,A-15216
E91-1016,A-14820
E91-1016,A-2170
E91-1017,A-738
E91-1017,A-8670
E91-1018,A-11533
E91-1018,A-8854
E91-1018,A-6900
E91-1019,A-6481
E91-1020,A-489
E91-1021,A-6643
E91-1022,A-3303
E91-1023,A-17575
E91-1023,A-10967
E91-1024,A-4495
E91-1024,A-2453
E91-1024,A-7050
E91-1025,A-13985
E91-1026,A-12013
E91-1026,A-11777
E91-1026,A-7948
E91-1027,A-63
E91-1028,A-1852
E91-1028,A-13448
E91-1029,A-11169
E91-1030,A-17706
E91-1030,A-15821
E91-1031,A-1372
E91-1032,A-6636
E91-1033,A-760
E91-1034,A-6227
E91-1035,A-10489
E91-1035,A-754
E91-1035,A-13492
E91-1035,A-15827
E91-1036,A-155
E91-1037,A-16609
E91-1038,A-9967
E91-1039,A-17200
E91-1040,A-14874
E91-1040,A-14532
E91-1041,A-5700
E91-1042,A-9003
E91-1042,A-7824
E91-1043,A-4893
E91-1044,A-16635
E91-1045,A-8426
E91-1045,A-4747
E91-1045,A-11405
E91-1045,A-4564
E91-1045,A-14009
E91-1045,A-17595
E91-1045,A-2202
E91-1046,A-1299
E91-1046,A-8955
E91-1047,A-14597
E91-1047,A-109
E91-1047,A-3396
E91-1047,A-2661
E91-1047,A-5902
E91-1047,A-10405
E91-1048,A-13207
E91-1048,A-4121
E91-1049,A-7607
E91-1049,A-10272
E91-1049,A-18692
E91-1050,A-9810
E91-1050,A-11020
E91-1050,A-5675
E91-1050,A-9894
E91-1051,A-9390
E91-1051,A-2375
E91-1052,A-13289
E91-1053,A-2008
E91-1054,A-16490
E91-1055,A-8263
E93-1002,A-12447
E93-1002,A-7621
E93-1002,A-7375
E93-1003,A-12382
E93-1003,A-13185
E93-1003,A-18621
E93-1003,A-12880
E93-1003,A-10770
E93-1003,A-9390
E93-1003,A-9663
E93-1004,A-2170
E93-1004,A-13262
E93-1004,A-172
E93-1005,A-2170
E93-1005,A-10188
E93-1006,A-13473
E93-1007,A-11150
E93-1007,A-16757
E93-1008,A-188
E93-1009,A-11245
E93-1009,A-3429
E93-1009,A-15640
E93-1010,A-1372
E93-1010,A-6191
E93-1011,A-7615
E93-1012,A-16927
E93-1013,A-9103
E93-1013,A-9233
E93-1013,A-4268
E93-1014,A-9908
E93-1015,A-7735
E93-1016,A-7812
E93-1017,A-15455
E93-1018,A-13262
E93-1019,A-4759
E93-1019,A-12235
E93-1020,A-11655
E93-1021,A-5029
E93-1021,A-14955
E93-1022,A-18323
E93-1022,A-5979
E93-1022,A-2866
E93-1023,A-7820
E93-1024,A-1683
E93-1024,A-155
E93-1025,A-7052
E93-1026,A-8999
E93-1027,A-18329
E93-1027,A-13207
E93-1028,A-13039
E93-1029,A-13165
E93-1030,A-11096
E93-1031,A-11096
E93-1031,A-4918
E93-1032,A-8744
E93-1033,A-9220
E93-1033,A-9944
E93-1034,A-15827
E93-1034,A-7433
E93-1035,A-4244
E93-1035,A-14935
E93-1036,A-10
E93-1037,A-13097
E93-1037,A-5067
E93-1038,A-6922
E93-1039,A-6506
E93-1039,A-587
E93-1040,A-4120
E93-1040,A-11945
E93-1040,A-6442
E93-1041,A-2436
E93-1042,A-17336
E93-1043,A-12003
E93-1044,A-14365
E93-1045,A-17989
E93-1046,A-5799
E93-1046,A-7658
E93-1047,A-155
E93-1047,A-1683
E93-1048,A-15772
E93-1050,A-14449
E93-1051,A-5686
E93-1052,A-8150
E93-1053,A-12952
E93-1054,A-12839
E93-1055,A-6998
E93-1057,A-18738
E93-1057,A-15348
E93-1057,A-8618
E93-1057,A-6408
E93-1057,A-6409
E93-1057,A-14396
E93-1057,A-13521
E93-1057,A-11699
E93-1057,A-4940
E93-1057,A-10601
E93-1057,A-18123
E93-1058,A-1263
E93-1058,A-6666
E93-1058,A-145
E93-1059,A-9717
E93-1059,A-9781
E93-1060,A-2912
E93-1060,A-15205
E93-1060,A-3799
E93-1060,A-5528
E93-1061,A-9653
E93-1061,A-18443
E93-1061,A-10373
E93-1062,A-9384
E93-1062,A-4926
E93-1062,A-15449
E93-1062,A-17915
E93-1062,A-16021
E93-1063,A-11105
E93-1063,A-9970
E93-1063,A-8481
E93-1064,A-13985
E93-1064,A-11391
E93-1065,A-3556
E93-1065,A-17575
E93-1065,A-12273
E93-1066,A-2383
E93-1067,A-1163
E93-1067,A-14972
E93-1068,A-8426
E93-1069,A-7658
E93-1069,A-5799
E93-1070,A-1608
E93-1070,A-15059
E95-1001,A-9645
E95-1002,A-17737
E95-1002,A-9645
E95-1003,A-2468
E95-1004,A-16864
E95-1004,A-3388
E95-1004,A-2551
E95-1005,A-7052
E95-1005,A-9103
E95-1005,A-9233
E95-1005,A-4268
E95-1006,A-2170
E95-1006,A-13262
E95-1007,A-155
E95-1008,A-11468
E95-1008,A-8189
E95-1008,A-7227
E95-1009,A-18774
E95-1010,A-114
E95-1010,A-2040
E95-1010,A-9815
E95-1011,A-8461
E95-1011,A-17759
E95-1012,A-16124
E95-1013,A-10107
E95-1014,A-10408
E95-1014,A-13965
E95-1015,A-13473
E95-1016,A-3255
E95-1017,A-8810
E95-1018,A-754
E95-1019,A-15827
E95-1020,A-7663
E95-1021,A-1738
E95-1021,A-7658
E95-1022,A-5799
E95-1023,A-3976
E95-1024,A-7175
E95-1024,A-18273
E95-1024,A-6471
E95-1025,A-17587
E95-1026,A-13658
E95-1026,A-8529
E95-1026,A-1999
E95-1027,A-14073
E95-1027,A-14752
E95-1028,A-14864
E95-1029,A-5799
E95-1029,A-4525
E95-1030,A-14236
E95-1030,A-4624
E95-1031,A-13023
E95-1031,A-1077
E95-1031,A-7323
E95-1031,A-4027
E95-1032,A-6296
E95-1033,A-15387
E95-1033,A-14743
E95-1034,A-16667
E95-1035,A-1291
E95-1035,A-3970
E95-1035,A-11291
E95-1036,A-10881
E95-1036,A-11271
E95-1037,A-7585
E95-1038,A-15334
E95-1039,A-14418
E95-1040,A-17437
E95-1041,A-4912
E95-1042,A-4542
E95-1043,A-17936
E95-1044,A-5230
E95-1045,A-9418
E99-1001,A-14073
E99-1001,A-3970
E99-1001,A-11291
E99-1002,A-11174
E99-1003,A-7615
E99-1003,A-8373
E99-1004,A-7927
E99-1004,A-1627
E99-1005,A-11773
E99-1005,A-12016
E99-1005,A-9418
E99-1006,A-2724
E99-1006,A-15387
E99-1007,A-17300
E99-1007,A-144
E99-1008,A-17152
E99-1009,A-15827
E99-1010,A-12017
E99-1011,A-12467
E99-1011,A-13884
E99-1011,A-3960
E99-1011,A-16798
E99-1011,A-9136
E99-1011,A-15535
E99-1012,A-15455
E99-1013,A-8559
E99-1013,A-16649
E99-1013,A-7487
E99-1014,A-356
E99-1014,A-14992
E99-1015,A-10408
E99-1015,A-17700
E99-1015,A-3970
E99-1016,A-4688
E99-1017,A-18273
E99-1017,A-6191
E99-1018,A-7046
E99-1018,A-2744
E99-1019,A-8415
E99-1019,A-4063
E99-1020,A-5925
E99-1020,A-9893
E99-1020,A-13856
E99-1020,A-3045
E99-1021,A-5196
E99-1021,A-14337
E99-1021,A-3131
E99-1022,A-7175
E99-1023,A-9802
E99-1023,A-5534
E99-1024,A-16522
E99-1025,A-14361
E99-1025,A-10354
E99-1026,A-1561
E99-1026,A-18326
E99-1026,A-15471
E99-1027,A-5799
E99-1028,A-2099
E99-1028,A-9993
E99-1029,A-7077
E99-1029,A-9511
E99-1029,A-17993
E99-1029,A-18100
E99-1029,A-17759
E99-1030,A-3285
E99-1031,A-4700
E99-1031,A-9535
E99-1032,A-9128
E99-1033,A-10412
E99-1034,A-12658
E99-1035,A-11877
E99-1035,A-17523
E99-1036,A-10762
E99-1037,A-3308
E99-1038,A-6560
E99-1039,A-9394
E99-1040,A-18265
E99-1040,A-8618
E99-1040,A-2521
E99-1040,A-6409
E99-1040,A-11699
E99-1041,A-917
E99-1041,A-721
E99-1042,A-7077
E99-1042,A-9511
E99-1042,A-17993
E99-1042,A-18100
E99-1042,A-17759
E99-1043,A-12996
E99-1043,A-10661
E99-1043,A-279
E99-1043,A-7580
E99-1043,A-2039
E99-1043,A-215
E99-1043,A-8388
E99-1043,A-6146
E99-1043,A-701
E99-1043,A-13207
E99-1044,A-11827
E99-1045,A-9974
E99-1046,A-8999
E99-1047,A-14026
E99-1048,A-12500
E99-1048,A-17690
E99-1048,A-7965
E99-1049,A-13595
E99-1050,A-4963
E99-1051,A-4824
E99-1051,A-7791
E99-1051,A-853
E99-1051,A-1397
E99-1051,A-4536
E99-1052,A-11748
W04-3201,A-1401
W04-3201,A-9017
W04-3201,A-1634
W04-3201,A-10464
W04-3201,A-1260
P00-1001,A-8698
P00-1002,A-13207
P00-1003,A-15451
P00-1004,A-4155
P00-1004,A-16807
P00-1005,A-1708
P00-1005,A-7227
P00-1005,A-6383
P00-1006,A-16159
P00-1007,A-13461
P00-1007,A-14435
P00-1008,A-15852
P00-1009,A-13473
P00-1010,A-12467
P00-1010,A-432
P00-1011,A-11982
P00-1011,A-11695
P00-1011,A-2897
P00-1012,A-5565
P00-1013,A-12080
P00-1013,A-13215
P00-1013,A-236
P00-1014,A-441
P00-1014,A-14614
P00-1015,A-5766
P00-1015,A-3912
P00-1015,A-9999
P00-1016,A-14427
P00-1016,A-8970
P00-1017,A-9243
P00-1018,A-8810
P00-1019,A-6923
P00-1020,A-1083
P00-1020,A-9202
P00-1021,A-11034
P00-1021,A-1511
P00-1022,A-16728
P00-1022,A-14886
P00-1023,A-281
P00-1024,A-6923
P00-1024,A-612
P00-1025,A-5615
P00-1025,A-17701
P00-1026,A-8426
P00-1026,A-1220
P00-1027,A-8970
P00-1027,A-8077
P00-1028,A-10742
P00-1029,A-2044
P00-1029,A-14517
P00-1029,A-9924
P00-1030,A-12922
P00-1030,A-9255
P00-1031,A-16698
P00-1031,A-17629
P00-1032,A-6718
P00-1032,A-9999
P00-1032,A-3912
P00-1032,A-10506
P00-1033,A-14756
P00-1033,A-3912
P00-1034,A-13104
P00-1034,A-13207
P00-1034,A-14183
P00-1035,A-3902
P00-1035,A-8970
P00-1036,A-754
P00-1037,A-12973
P00-1037,A-1269
P00-1038,A-176
P00-1038,A-3691
P00-1039,A-6313
P00-1040,A-1999
P00-1040,A-4714
P00-1040,A-6435
P00-1040,A-13658
P00-1041,A-6948
P00-1041,A-3691
P00-1041,A-9392
P00-1042,A-1561
P00-1042,A-12660
P00-1042,A-4318
P00-1042,A-11950
P00-1042,A-15471
P00-1043,A-7902
P00-1043,A-7930
P00-1043,A-13145
P00-1044,A-2039
P00-1044,A-18326
P00-1044,A-13207
P00-1045,A-2452
P00-1046,A-3461
P00-1047,A-7194
P00-1047,A-5456
P00-1047,A-5841
P00-1048,A-13104
P00-1048,A-13207
P00-1048,A-14183
P00-1049,A-16516
P00-1050,A-1231
P00-1050,A-7227
P00-1051,A-5267
P00-1051,A-12786
P00-1051,A-109
P00-1051,A-1291
P00-1051,A-13217
P00-1051,A-11059
P00-1052,A-14166
P00-1052,A-3184
P00-1053,A-14532
P00-1053,A-774
P00-1054,A-15389
P00-1055,A-15039
P00-1055,A-8683
P00-1055,A-322
P00-1056,A-12017
P00-1056,A-16807
P00-1057,A-627
P00-1057,A-14795
P00-1057,A-9971
P00-1058,A-14795
P00-1059,A-10354
P00-1059,A-4545
P00-1060,A-11382
P00-1060,A-6915
P00-1060,A-9295
P00-1061,A-690
P00-1061,A-9924
P00-1061,A-3461
P00-1061,A-6268
P00-1062,A-7243
P00-1062,A-10977
P00-1063,A-4300
P00-1063,A-13247
P00-1063,A-7227
P00-1064,A-8226
P00-1064,A-6455
P00-1064,A-10283
P00-1065,A-2328
P00-1065,A-6314
P00-1066,A-6742
P00-1066,A-5421
P00-1067,A-12525
P00-1067,A-9999
P00-1067,A-17376
P00-1067,A-5766
P00-1067,A-3912
P00-1068,A-9530
P00-1068,A-15496
P00-1068,A-3813
P00-1068,A-18260
P00-1068,A-13322
P00-1069,A-6622
P00-1069,A-17282
P00-1069,A-8245
P00-1070,A-6095
P00-1070,A-16728
P00-1071,A-7205
P00-1071,A-195
P00-1071,A-6801
P00-1071,A-10069
P00-1071,A-2829
P00-1071,A-7552
P00-1071,A-11636
P00-1072,A-5781
P00-1072,A-7227
P00-1073,A-17376
P00-1073,A-17629
P00-1074,A-10572
P00-1074,A-620
P00-1075,A-8172
P00-1076,A-3767
P00-1077,A-2013
P00-1077,A-18383
P00-1077,A-5103
P00-1078,A-2992
P00-1078,A-3182
P00-1078,A-17710
P00-1078,A-16277
P00-1079,A-11286
P01-1001,A-9600
P01-1002,A-2657
P01-1002,A-12254
P01-1002,A-16518
P01-1002,A-12787
P01-1002,A-12519
P01-1002,A-14102
P01-1002,A-11101
P01-1003,A-18180
P01-1003,A-4571
P01-1004,A-2966
P01-1005,A-6948
P01-1005,A-12973
P01-1006,A-7421
P01-1006,A-16099
P01-1007,A-2066
P01-1007,A-17152
P01-1007,A-16481
P01-1007,A-13856
P01-1008,A-6694
P01-1008,A-4796
P01-1009,A-10901
P01-1010,A-13473
P01-1011,A-13433
P01-1011,A-8447
P01-1011,A-7194
P01-1011,A-5841
P01-1012,A-11150
P01-1012,A-11434
P01-1012,A-837
P01-1013,A-17200
P01-1013,A-12301
P01-1014,A-479
P01-1014,A-2151
P01-1014,A-1624
P01-1014,A-13978
P01-1015,A-16927
P01-1015,A-7077
P01-1015,A-12091
P01-1015,A-10412
P01-1015,A-11174
P01-1015,A-13199
P01-1015,A-3076
